name,destination,seller,price_in_eur,weight,Strain,Type,Rating_weed,Effects,Flavor,Description,weed,hash,source,origin,items_sold,Rating_seller
3.5-1000gr x Kief Hash |*| 3.5g-1000g,United Kingdom,TheGo2GuysGB,45.6,3.5g,100-og,hybrid,4.0,"Creative,Energetic,Tingly,Euphoric,Relaxed","Earthy,Sweet,Citrus","$100 OG is a 50/50 hybrid strain that packs a strong punch. The name supposedly refers to both its strength and high price when it first started showing up in Hollywood. As a plant, $100 OG tends to produce large dark green buds with few stems. Users report a strong body effect of an indica for pain relief with the more alert, cerebral feeling thanks to its sativa side.",0,1,Darkmatter,United Kingdom,,
10-50gr x Fresh Polm - Budget Alternative,United Kingdom,strangerweeds,43.31999999999999,10g,100-og,hybrid,4.0,"Creative,Energetic,Tingly,Euphoric,Relaxed","Earthy,Sweet,Citrus","$100 OG is a 50/50 hybrid strain that packs a strong punch. The name supposedly refers to both its strength and high price when it first started showing up in Hollywood. As a plant, $100 OG tends to produce large dark green buds with few stems. Users report a strong body effect of an indica for pain relief with the more alert, cerebral feeling thanks to its sativa side.",0,1,Darkmatter,United Kingdom,,
5-25gr x EL MAROK // MAROKANISCHES HASCH // HQ HASH,Europe,CannabisFreund,55.0,5g,anubis,indica,5.0,"Relaxed,Sleepy,Creative,Focused,Aroused","Grape,Lime,Earthy","Anubis by Pyramid Seeds is the indica-dominant cross of Somango and Wembley. This strain has been known to produce THC levels around 18% with touches of CBD and CBN that make this strain relaxing without being overly sedating. Anubis has a sweet aroma and a flavor some might describe as grapefruit or citrus peel, as well as calming physical effects that creep across the limbs. While growing, this plant remains short and squat, making it ideal for indoor or low-profile growers. This indica has a 56 to 63 day flowering time.",0,1,Darkmatter,Germany,,
5-500gr x Drysift Hash 90u Fanta,Worldwide,SosaDrugs,45.0,5g,fat-axl,hybrid,4.3,"Talkative,Uplifted,Creative,Happy,Energetic","Diesel,Earthy,Skunk","Fat Axl is a laugh-out-loud homage to the Fat Axl Rose meme circulating the internet. This genetic cross started out as an experiment and joke, but after witnessing the strain’s phenomenal yield and potency, Fat Axl earned a place in the Pua Mana ‘Ohana catalog. Developed by genetic specialist, Masta Cylinda, Fat Axl is an indica-dominant hybrid that stimulates appetite, relaxes limbs, and ignites the mind, offering effects that liberate the consumer from stress and physical discomfort. ",0,1,Darkmatter,Germany,,
5-50gr x SEMI DRY HASH - DOUBLE FILTER TOP QUALITY,United Kingdom,strangerweeds,56.99999999999999,5g,double-d,indica,4.3,"Euphoric,Happy,Uplifted,Aroused,Energetic","Sweet,Pungent,Skunk","Originally named Double D as a reference to the large buds on these plants (we’ll let you make the connection there), breeder KC Brains decided to rename the strain Danky Doodle at the suggestion of some American friends in order to avoid confusion with the similarly named Double Dutch. Danky Doodle certainly isn’t a shy plant; it grows like the weed it is and will make its presence known with its pungent sweet smell. Plants flower at 9 to 11 weeks and should provide a high yield of large buds covered in a rich frost. This plant is a cross between several strains, and it’s no surprise that Big Bud is included in its lineage along with the strains Viking and the breeder’s own KC 636. The result is a strong indica that provides full body relief no matter what you call it.",0,1,Darkmatter,United Kingdom,,
28-448gr x Rolls Royce Stamp Hash,Canada,MansGotBands,88.2,28g,trash,hybrid,4.7,"Relaxed,Happy,Uplifted,Euphoric,Focused","Pungent,Skunk,Diesel","Trash is an indica-dominant hybrid that is anything but garbage. This strain crosses Purple Trainwreck against Afghani Hash Plant, blending the mental alertness of Trainwreck with the resin production and deep, earthy aroma native to Afghani genetics. Trash is an ideal smoke for long bouts of video games or other stationary activities. These effects also lend themselves to patients suffering from chronic pain and nausea.  ",0,1,Darkmatter,Canada,,
10-50gr x NEW HASH STATIC BANANA AMNESIA 120u noFarm,Worldwide,jackmesrine,90.0,10g,amnesia,sativa,4.3,"Happy,Euphoric,Energetic,Creative,Uplifted","Earthy,Sweet,Skunk","Amnesia is typically a sativa-dominant cannabis strain with some variation between breeders. Skunk, Cinderella 99, and Jack Herer are some of Amnesia’s genetic forerunners, passing on uplifting, creative, and euphoric effects ideal for treating mood disorders. Growers should expect a 9-10 week flowering period with moderate yields. This strain normally has a high THC and low CBD profile and produces intense psychotropic effects that new consumers should be wary of. ",0,1,Darkmatter,France,,
5-250gr x 💎 Hash | Dry Sift | DutchDeluxe,Worldwide,DutchDeluxe,75.0,5g,blue-hash,hybrid,4.4,"Relaxed,Happy,Euphoric,Sleepy,Uplifted","Sweet,Blueberry,Earthy","The colorful hues and sweet flavors of Blueberry blend together with the resin production and heartiness of California Hash Plant to create Blue Hash, or Blueberry Hash. The aroma is a mixture of fresh berries with a pungent, earthy finish. Blue Hash produces a powerfully relaxing effect that is a great way to unwind at the end of a long day or at night before bedtime. Medical patients will appreciate Blue Hash’s ability to combat insomnia and suppress stress.",0,1,Darkmatter,Netherlands,,
5-250gr x 💎 Hash | La Mousse - Lemon Kush | DutchDeluxe,Worldwide,DutchDeluxe,45.0,5g,lemon-kush,hybrid,4.1,"Relaxed,Happy,Euphoric,Uplifted,Energetic","Lemon,Citrus,Earthy","The general consensus surrounding Lemon Kush is that is a cross between Master Kush and Lemon Joy. However, breeder specific variations exist. Alien Genetics, for example, explains their Lemon Kush as a hybrid between Lemon G, a prized strain from Ohio, and an Afghan Kush. The genetics are the only area of dispute as everyone will agree that the sweet flavors of lemon and citrus mix exceptionally well with the earthy kush undertones. The light green buds are covered in a white frosting of trichomes and provide uplifting and creative effects. Lemon Kush is the perfect solution for when the stresses of life have you feeling sour.",0,1,Darkmatter,Netherlands,,
7-1000gr x UKPABLO SPANISH IMPORT HASH,United Kingdom,UKPABLO,53.58,7g,trash,hybrid,4.7,"Relaxed,Happy,Uplifted,Euphoric,Focused","Pungent,Skunk,Diesel","Trash is an indica-dominant hybrid that is anything but garbage. This strain crosses Purple Trainwreck against Afghani Hash Plant, blending the mental alertness of Trainwreck with the resin production and deep, earthy aroma native to Afghani genetics. Trash is an ideal smoke for long bouts of video games or other stationary activities. These effects also lend themselves to patients suffering from chronic pain and nausea.  ",0,1,Darkmatter,United Kingdom,,
20gr x 20 gr. High quality hash DRY EXTRACTION (MENDOSA),Europe,mendosa,105.0,20.0g,hashberry,indica,4.3,"Relaxed,Euphoric,Hungry,Happy,Focused","Berry,Sweet,Mint","Voted Strain of the Year by High Times in 2006, Hashberry has a classic indica flavor with hashish undertones. Its thick stems are necessary to support the heavy buds, providing a classic aroma and flavor of mint or pepper. The effects begin swiftly and slowly plateau to the 'mellow' phase. Toward the end, a body sensation begins but leaves the consumer still social and active.",0,1,Darkmatter,Spain,,
10gr x 10 gr. High quality hash DRY EXTRACTION (MENDOSA),Europe,mendosa,55.0,10.0g,hashberry,indica,4.3,"Relaxed,Euphoric,Hungry,Happy,Focused","Berry,Sweet,Mint","Voted Strain of the Year by High Times in 2006, Hashberry has a classic indica flavor with hashish undertones. Its thick stems are necessary to support the heavy buds, providing a classic aroma and flavor of mint or pepper. The effects begin swiftly and slowly plateau to the 'mellow' phase. Toward the end, a body sensation begins but leaves the consumer still social and active.",0,1,Darkmatter,Spain,,
5-100gr x Fruit Joy Static Tech - Hash - 52% THC [NEW IN STOCK!],Europe,TopWeedOnlyOfficial,540.0,100g,grapefruit,sativa,4.3,"Uplifted,Energetic,Happy,Euphoric,Focused","Grapefruit,Citrus,Sweet","This potent sativa was developed by crossing Cinderella 99 with a fast-flowering sativa selected for its rich grapefruit flavor. The tropical, citrus smell of Grapefruit mixes with energetic effects to give you a happy stress-reliever that also works well for battling migraine headaches.",0,1,Darkmatter,Germany,,
2-50gr x Fresh Blonde Jardella Hash 2g,United Kingdom,TopCat,262.2,50g,delahaze,sativa,4.5,"Uplifted,Happy,Energetic,Focused,Talkative","Citrus,Mango,Sweet","DelaHaze by Paradise Seeds is a 70% sativa strain bred from Mango Haze and California Lemon Skunk genetics. To the delight of commercial growers, DelaHaze has the energetic effect profile of a Haze sativa while still offering sizeable yields and a moderate flowering time. Mango and citrus notes express themselves loudly and bring a sweet overtone to the strain's earthy, spicy aroma. Staying true to its Haze genetics, this sativa delivers uplifting cerebral energy that fuels creativity, focus, and happiness, and then tapers into calm relaxation in time.",0,1,Darkmatter,United Kingdom,,
0.5-50gr x BISCOTTI DRYSIFT HASH - 58% THC,Worldwide,DieseGute_,625.0,50g,ash,hybrid,4.5,"Relaxed,Happy,Uplifted,Euphoric,Sleepy","Pungent,Skunk,Spicy/Herbal","Ash is an indica-dominant hybrid cross between Afghan Haze and Afghan Skunk bred by Mr. Nice Seeds. These buds offer a fruity, berry aroma and effects that run the gamut between relaxing indicas and stimulating sativas. This strain's name, sometimes spelled A.S.H., is an acronym denoting its Afghani, Skunk, and Haze lineage. ",0,1,Darkmatter,Germany,,
28gr x PREMIUM MOROCCAN HASH A+++ 28g,United Kingdom,TopCat,170.99999999999997,28.0g,gummo,hybrid,5.0,"Euphoric,Uplifted,Happy,Relaxed,Aroused","Citrus,Sweet,Orange","Gummo by Gabriel Cannabis is a unique, fruity cross of flavorful genetics. It was created by crossing Bubble Gum and Orange Bud, and emits a bouquet full of tart citrus and sweet fruit. This strain tastes like it smells with effects that are surprisingly laid back, even with the strain’s bright terpene profile. Anticipate calming physical effects that are juxtaposed against a happy and euphoric mental state. Enjoy Gummo throughout the day to elevate mood and tame pain.",0,1,Darkmatter,United Kingdom,,
2-500gr x HASH HQ,Worldwide,Copek,2900.0,500g,ash,hybrid,4.5,"Relaxed,Happy,Uplifted,Euphoric,Sleepy","Pungent,Skunk,Spicy/Herbal","Ash is an indica-dominant hybrid cross between Afghan Haze and Afghan Skunk bred by Mr. Nice Seeds. These buds offer a fruity, berry aroma and effects that run the gamut between relaxing indicas and stimulating sativas. This strain's name, sometimes spelled A.S.H., is an acronym denoting its Afghani, Skunk, and Haze lineage. ",0,1,Darkmatter,France,,
250gr x 25T / 250G GRAHAN CREAM HASH,India,BudwayIN,964.6,250.0g,trash,hybrid,4.7,"Relaxed,Happy,Uplifted,Euphoric,Focused","Pungent,Skunk,Diesel","Trash is an indica-dominant hybrid that is anything but garbage. This strain crosses Purple Trainwreck against Afghani Hash Plant, blending the mental alertness of Trainwreck with the resin production and deep, earthy aroma native to Afghani genetics. Trash is an ideal smoke for long bouts of video games or other stationary activities. These effects also lend themselves to patients suffering from chronic pain and nausea.  ",0,1,Darkmatter,India,,
5gr x 5 gr. High quality hash DRY EXTRACTION (MENDOSA),Europe,mendosa,30.0,5.0g,hashberry,indica,4.3,"Relaxed,Euphoric,Hungry,Happy,Focused","Berry,Sweet,Mint","Voted Strain of the Year by High Times in 2006, Hashberry has a classic indica flavor with hashish undertones. Its thick stems are necessary to support the heavy buds, providing a classic aroma and flavor of mint or pepper. The effects begin swiftly and slowly plateau to the 'mellow' phase. Toward the end, a body sensation begins but leaves the consumer still social and active.",0,1,Darkmatter,Spain,,
3-28gr x Old Skool OG Ice Hash,United States,StrainPirate,109.2,28g,aceh,sativa,4.4,"Creative,Euphoric,Talkative,Energetic,Happy","Earthy,Mango,Lemon","Aceh, also called Atjeh, refers to the sativa varieties of cannabis that come from the Aceh region of Indonesia. These sativas typically grow tall and thin, and are considered the finest among Indonesia’s landrace varieties ",0,1,Darkmatter,United States,,
1G BUBBLE HASH (PRESSED) - FULL MELT- 70% THC *AAA QUALITY*,United States,vessel,2685.4100000000003,1.0g,blue-hash,hybrid,4.4,"Relaxed,Happy,Euphoric,Sleepy,Uplifted","Sweet,Blueberry,Earthy","The colorful hues and sweet flavors of Blueberry blend together with the resin production and heartiness of California Hash Plant to create Blue Hash, or Blueberry Hash. The aroma is a mixture of fresh berries with a pungent, earthy finish. Blue Hash produces a powerfully relaxing effect that is a great way to unwind at the end of a long day or at night before bedtime. Medical patients will appreciate Blue Hash’s ability to combat insomnia and suppress stress.",0,1,Darkmatter,United States,,
5-100gr x 🍋 SOUR DIESEL | DRY SIFT | 45% THC 🍋,Europe,QueenOfCannabis,720.0,100g,sour-diesel,sativa,4.4,"Happy,Uplifted,Euphoric,Energetic,Relaxed","Diesel,Pungent,Earthy","Sour Diesel, sometimes called Sour D, is an invigorating sativa-dominant strain named after its pungent, diesel-like aroma. This fast-acting strain delivers energizing, dreamy cerebral effects that have pushed Sour Diesel to its legendary status. Stress, pain, and depression fade away in long-lasting relief that makes Sour Diesel a top choice among medical patients. This strain took root in the early 90's, and it is believed to have descended from Chemdawg 91 and Super Skunk.",0,1,Darkmatter,Germany,,
10gr x 5X2g INDICA DREAMS 20% OFF,Europe,QueenOfCannabis,99.0,10.0g,100-og,hybrid,4.0,"Creative,Energetic,Tingly,Euphoric,Relaxed","Earthy,Sweet,Citrus","$100 OG is a 50/50 hybrid strain that packs a strong punch. The name supposedly refers to both its strength and high price when it first started showing up in Hollywood. As a plant, $100 OG tends to produce large dark green buds with few stems. Users report a strong body effect of an indica for pain relief with the more alert, cerebral feeling thanks to its sativa side.",0,1,Darkmatter,Germany,,
5-100gr x Cherry Runtz Semi Dry - Hash - 42% THC [NEW IN STOCK!],Europe,TopWeedOnlyOfficial,400.0,100g,cherry-og,hybrid,4.2,"Euphoric,Relaxed,Happy,Uplifted,Hungry","Berry,Diesel,Sweet","Cherry OG by Emerald Triangle Seeds is a hybrid cannabis strain bred by combining Cherry Thai, Afghani, and Lost Coast OG genetics. A 50/50 hybrid, Cherry OG truly brings you the best of both sativa and indica worlds as it delivers full-body euphoria alongside high-flying cerebral lucidity. While its name sets expectations of a fruity cherry aroma, this strain can sometimes express more sour and diesel-like flavors. ",0,1,Darkmatter,Germany,,
2-100gr x HASH FILTRE - FILTER HASH,Worldwide,Copek,850.0,100g,100-og,hybrid,4.0,"Creative,Energetic,Tingly,Euphoric,Relaxed","Earthy,Sweet,Citrus","$100 OG is a 50/50 hybrid strain that packs a strong punch. The name supposedly refers to both its strength and high price when it first started showing up in Hollywood. As a plant, $100 OG tends to produce large dark green buds with few stems. Users report a strong body effect of an indica for pain relief with the more alert, cerebral feeling thanks to its sativa side.",0,1,Darkmatter,France,,
5-200gr x 🍡 BUBBLE GUM | DRY SIFT | 40% THC 🍡,Europe,QueenOfCannabis,1199.0,200g,bubble-gum,hybrid,4.1,"Happy,Relaxed,Euphoric,Uplifted,Hungry","Sweet,Flowery,Berry","Originally Bubble Gum was developed by growers in Indiana. From there the genetics moved to New England and eventually Holland. It took many generations to finally produce a stable Bubble Gum with the characteristic sweet smell and euphoric high. Bubble Gum was the winner of two awards in the Cannabis Cup of '94, and the 2nd place winner in '95 and again in '99.",0,1,Darkmatter,Germany,,
5-100gr x 🦍 GORILLA BALLS | DRY SIFT | 45% THC 🦍,Europe,QueenOfCannabis,810.0,100g,100-og,hybrid,4.0,"Creative,Energetic,Tingly,Euphoric,Relaxed","Earthy,Sweet,Citrus","$100 OG is a 50/50 hybrid strain that packs a strong punch. The name supposedly refers to both its strength and high price when it first started showing up in Hollywood. As a plant, $100 OG tends to produce large dark green buds with few stems. Users report a strong body effect of an indica for pain relief with the more alert, cerebral feeling thanks to its sativa side.",0,1,Darkmatter,Germany,,
14-100gr x Lambo HQ Hash 14g,United Kingdom,TopCat,456.0,100g,100-og,hybrid,4.0,"Creative,Energetic,Tingly,Euphoric,Relaxed","Earthy,Sweet,Citrus","$100 OG is a 50/50 hybrid strain that packs a strong punch. The name supposedly refers to both its strength and high price when it first started showing up in Hollywood. As a plant, $100 OG tends to produce large dark green buds with few stems. Users report a strong body effect of an indica for pain relief with the more alert, cerebral feeling thanks to its sativa side.",0,1,Darkmatter,United Kingdom,,
100gr x 10T / 100G GRAHAN CREAM HASH,India,BudwayIN,418.6,100.0g,100-og,hybrid,4.0,"Creative,Energetic,Tingly,Euphoric,Relaxed","Earthy,Sweet,Citrus","$100 OG is a 50/50 hybrid strain that packs a strong punch. The name supposedly refers to both its strength and high price when it first started showing up in Hollywood. As a plant, $100 OG tends to produce large dark green buds with few stems. Users report a strong body effect of an indica for pain relief with the more alert, cerebral feeling thanks to its sativa side.",0,1,Darkmatter,India,,
7-448gr x Private Reserve Bubble Hash,United States,trippyturtle,1501.4909,448g,blue-hash,hybrid,4.4,"Relaxed,Happy,Euphoric,Sleepy,Uplifted","Sweet,Blueberry,Earthy","The colorful hues and sweet flavors of Blueberry blend together with the resin production and heartiness of California Hash Plant to create Blue Hash, or Blueberry Hash. The aroma is a mixture of fresh berries with a pungent, earthy finish. Blue Hash produces a powerfully relaxing effect that is a great way to unwind at the end of a long day or at night before bedtime. Medical patients will appreciate Blue Hash’s ability to combat insomnia and suppress stress.",0,1,Darkmatter,United States,,
28gr x Morrocan Hash 28g,United Kingdom,TopCat,159.6,28.0g,ash,hybrid,4.5,"Relaxed,Happy,Uplifted,Euphoric,Sleepy","Pungent,Skunk,Spicy/Herbal","Ash is an indica-dominant hybrid cross between Afghan Haze and Afghan Skunk bred by Mr. Nice Seeds. These buds offer a fruity, berry aroma and effects that run the gamut between relaxing indicas and stimulating sativas. This strain's name, sometimes spelled A.S.H., is an acronym denoting its Afghani, Skunk, and Haze lineage. ",0,1,Darkmatter,United Kingdom,,
2-50gr x Banana Zkittlez x3 FILTRED 2g,United Kingdom,TopCat,273.6,50g,zkittlez,indica,4.6,"Relaxed,Happy,Euphoric,Uplifted,Sleepy","Sweet,Berry,Grape","Zkittlez is an indica-dominant mix of Grape Ape and Grapefruit that is crossed with another undisclosed strain to produce this candy-flavored cannabis bred by 3rd Gen Family and Terp Hogz. This award-winning combination took 1st Place at the 2016 Emerald Cup and 1st Place Indica at the 2015 Cannabis Cups in San Francisco and in Michigan. The chunky colas explode in a spectrum of light green hues and emit a sweet, tropical blend of fruit flavors. The effects of Zkittlez are surprisingly uplifting for an indica, leaving consumers focused, alert, and happy while relaxing the body to help unwind any time of day.",0,1,Darkmatter,United Kingdom,,
3.5-100gr x [3.5 - 100g] Rambo MANGO Hash - 10/10,United Kingdom,rambo,560.88,100g,somango,indica,4.3,"Relaxed,Hungry,Focused,Sleepy,Euphoric","Mango,Sweet,Flowery","Somango from Soma Seeds is a 75% indica strain bred by crossing Jack Herer, Super Skunk, and Big Skunk Korean. Formerly known as Soma #5, Somango was later renamed after its fruity mango aroma. Despite its heavy indica genetics, Somango’s effects are uplifting and cerebrally-focused. Creative minds will enjoy the clear-headed and functional euphoria brought about by Somango, allowing focus and productivity. Soma recommends cultivating Somango in indoor soil gardens with organic nutrients, and with a 9 to 10 week flowering time.",0,1,Darkmatter,United Kingdom,,
50gr x Ice Cream Honey Blonde Moroccan Hash 50g,United Kingdom,TopCat,239.4,50.0g,ice-cream,hybrid,4.1,"Happy,Relaxed,Uplifted,Focused,Euphoric","Sweet,Vanilla,Woody","This indica-dominant 60/40 strain bred by Paradise Seeds creates a great hybrid balance of effects. Much like the frozen treat, Ice Cream has a smooth, creamy taste.",0,1,Darkmatter,United Kingdom,,
28gr x Ice Cream Honey Blonde Moroccan Hash 28g,United Kingdom,TopCat,170.99999999999997,28.0g,ice-cream,hybrid,4.1,"Happy,Relaxed,Uplifted,Focused,Euphoric","Sweet,Vanilla,Woody","This indica-dominant 60/40 strain bred by Paradise Seeds creates a great hybrid balance of effects. Much like the frozen treat, Ice Cream has a smooth, creamy taste.",0,1,Darkmatter,United Kingdom,,
5-50gr x ALIEN OG - single strain double filter - Superior Grade,United Kingdom,strangerweeds,364.8,50g,alien-og,hybrid,4.5,"Relaxed,Happy,Euphoric,Uplifted,Creative","Earthy,Lemon,Citrus","First available as a clone in California’s Bay Area and now in seed form from Cali Connection, Alien OG is a cross of Tahoe OG and Alien Kush. One of the most potent strains available today, this indica-dominant hybrid has tested as high as 28% THC. Alien OG has the typical lemon-pine “OG” smell and flavor, and an intense high that combines heavy indica body effects and a psychedelic cerebral buzz. Beginners and novices, be sure to take it slow with this heavy-hitter.",0,1,Darkmatter,United Kingdom,,
3.5gr x PREMIUM MOROCCAN HASH A+++ 3.5g,United Kingdom,TopCat,34.2,3.5g,gummo,hybrid,5.0,"Euphoric,Uplifted,Happy,Relaxed,Aroused","Citrus,Sweet,Orange","Gummo by Gabriel Cannabis is a unique, fruity cross of flavorful genetics. It was created by crossing Bubble Gum and Orange Bud, and emits a bouquet full of tart citrus and sweet fruit. This strain tastes like it smells with effects that are surprisingly laid back, even with the strain’s bright terpene profile. Anticipate calming physical effects that are juxtaposed against a happy and euphoric mental state. Enjoy Gummo throughout the day to elevate mood and tame pain.",0,1,Darkmatter,United Kingdom,,
7gr x Lambo HQ Hash 7g,United Kingdom,TopCat,51.3,7.0g,ash,hybrid,4.5,"Relaxed,Happy,Uplifted,Euphoric,Sleepy","Pungent,Skunk,Spicy/Herbal","Ash is an indica-dominant hybrid cross between Afghan Haze and Afghan Skunk bred by Mr. Nice Seeds. These buds offer a fruity, berry aroma and effects that run the gamut between relaxing indicas and stimulating sativas. This strain's name, sometimes spelled A.S.H., is an acronym denoting its Afghani, Skunk, and Haze lineage. ",0,1,Darkmatter,United Kingdom,,
10gr x Burbuja Eggs / Old School Hash,United Kingdom,strangerweeds,85.49999999999999,10.0g,trash,hybrid,4.7,"Relaxed,Happy,Uplifted,Euphoric,Focused","Pungent,Skunk,Diesel","Trash is an indica-dominant hybrid that is anything but garbage. This strain crosses Purple Trainwreck against Afghani Hash Plant, blending the mental alertness of Trainwreck with the resin production and deep, earthy aroma native to Afghani genetics. Trash is an ideal smoke for long bouts of video games or other stationary activities. These effects also lend themselves to patients suffering from chronic pain and nausea.  ",0,1,Darkmatter,United Kingdom,,
GMO COOKIES TRIPLE FILTER 1g,Worldwide,Avantgarde,199.5,1.0g,wookies,hybrid,4.8,"Happy,Relaxed,Euphoric,Uplifted,Focused","Menthol,Earthy,Pungent","Wookies (not to be confused with the strain “Wookie” or the enormous, sentient space-bears of Star Wars) is an indica-dominant cross of White 91 (The White x Chemdawg 91) and Girl Scout Cookies. Known for its loud terpene profile and high-THC percentage, Wookies grows the Cookies genetic line while standing firmly on its own in terms of effects. It combines the generous trichome production of White 91 with the minty, musky aroma of the GSC “Forum Cut” to create a strain that is potent and pleasing to the senses.    ",0,1,Darkmatter,United Kingdom,,
7-448gr x Top Shelf Bubble Hash,United States,trippyturtle,1270.3509,448g,blue-hash,hybrid,4.4,"Relaxed,Happy,Euphoric,Sleepy,Uplifted","Sweet,Blueberry,Earthy","The colorful hues and sweet flavors of Blueberry blend together with the resin production and heartiness of California Hash Plant to create Blue Hash, or Blueberry Hash. The aroma is a mixture of fresh berries with a pungent, earthy finish. Blue Hash produces a powerfully relaxing effect that is a great way to unwind at the end of a long day or at night before bedtime. Medical patients will appreciate Blue Hash’s ability to combat insomnia and suppress stress.",0,1,Darkmatter,United States,,
10gr x 1T / 10G GRAHAN CREAM HASH,India,BudwayIN,46.41,10.0g,trash,hybrid,4.7,"Relaxed,Happy,Uplifted,Euphoric,Focused","Pungent,Skunk,Diesel","Trash is an indica-dominant hybrid that is anything but garbage. This strain crosses Purple Trainwreck against Afghani Hash Plant, blending the mental alertness of Trainwreck with the resin production and deep, earthy aroma native to Afghani genetics. Trash is an ideal smoke for long bouts of video games or other stationary activities. These effects also lend themselves to patients suffering from chronic pain and nausea.  ",0,1,Darkmatter,India,,
3.5gr x Lambo HQ Hash 3.5g,United Kingdom,TopCat,30.78,3.5g,ash,hybrid,4.5,"Relaxed,Happy,Uplifted,Euphoric,Sleepy","Pungent,Skunk,Spicy/Herbal","Ash is an indica-dominant hybrid cross between Afghan Haze and Afghan Skunk bred by Mr. Nice Seeds. These buds offer a fruity, berry aroma and effects that run the gamut between relaxing indicas and stimulating sativas. This strain's name, sometimes spelled A.S.H., is an acronym denoting its Afghani, Skunk, and Haze lineage. ",0,1,Darkmatter,United Kingdom,,
14gr x PROMO Banana Zkittlez Blonde Hash 14g,United Kingdom,TopCat,91.2,14.0g,zkittlez,indica,4.6,"Relaxed,Happy,Euphoric,Uplifted,Sleepy","Sweet,Berry,Grape","Zkittlez is an indica-dominant mix of Grape Ape and Grapefruit that is crossed with another undisclosed strain to produce this candy-flavored cannabis bred by 3rd Gen Family and Terp Hogz. This award-winning combination took 1st Place at the 2016 Emerald Cup and 1st Place Indica at the 2015 Cannabis Cups in San Francisco and in Michigan. The chunky colas explode in a spectrum of light green hues and emit a sweet, tropical blend of fruit flavors. The effects of Zkittlez are surprisingly uplifting for an indica, leaving consumers focused, alert, and happy while relaxing the body to help unwind any time of day.",0,1,Darkmatter,United Kingdom,,
3.5gr x Ice Cream Honey Blonde Moroccan Hash 3.5g,United Kingdom,TopCat,34.2,3.5g,ice-cream,hybrid,4.1,"Happy,Relaxed,Uplifted,Focused,Euphoric","Sweet,Vanilla,Woody","This indica-dominant 60/40 strain bred by Paradise Seeds creates a great hybrid balance of effects. Much like the frozen treat, Ice Cream has a smooth, creamy taste.",0,1,Darkmatter,United Kingdom,,
7gr x PROMO Banana Zkittlez Blonde Hash 7g,United Kingdom,TopCat,51.3,7.0g,zkittlez,indica,4.6,"Relaxed,Happy,Euphoric,Uplifted,Sleepy","Sweet,Berry,Grape","Zkittlez is an indica-dominant mix of Grape Ape and Grapefruit that is crossed with another undisclosed strain to produce this candy-flavored cannabis bred by 3rd Gen Family and Terp Hogz. This award-winning combination took 1st Place at the 2016 Emerald Cup and 1st Place Indica at the 2015 Cannabis Cups in San Francisco and in Michigan. The chunky colas explode in a spectrum of light green hues and emit a sweet, tropical blend of fruit flavors. The effects of Zkittlez are surprisingly uplifting for an indica, leaving consumers focused, alert, and happy while relaxing the body to help unwind any time of day.",0,1,Darkmatter,United Kingdom,,
14gr x Ice Cream Honey Blonde Moroccan Hash 14g,United Kingdom,TopCat,91.2,14.0g,ice-cream,hybrid,4.1,"Happy,Relaxed,Uplifted,Focused,Euphoric","Sweet,Vanilla,Woody","This indica-dominant 60/40 strain bred by Paradise Seeds creates a great hybrid balance of effects. Much like the frozen treat, Ice Cream has a smooth, creamy taste.",0,1,Darkmatter,United Kingdom,,
50gr x 5T / 50G GRAHAN CREAM HASH,India,BudwayIN,220.22,50.0g,trash,hybrid,4.7,"Relaxed,Happy,Uplifted,Euphoric,Focused","Pungent,Skunk,Diesel","Trash is an indica-dominant hybrid that is anything but garbage. This strain crosses Purple Trainwreck against Afghani Hash Plant, blending the mental alertness of Trainwreck with the resin production and deep, earthy aroma native to Afghani genetics. Trash is an ideal smoke for long bouts of video games or other stationary activities. These effects also lend themselves to patients suffering from chronic pain and nausea.  ",0,1,Darkmatter,India,,
0.5-224gr x BC Morrocan Ardela Hash 10/10 HQ,Worldwide,BusinessClass,797.9885999999999,224g,delahaze,sativa,4.5,"Uplifted,Happy,Energetic,Focused,Talkative","Citrus,Mango,Sweet","DelaHaze by Paradise Seeds is a 70% sativa strain bred from Mango Haze and California Lemon Skunk genetics. To the delight of commercial growers, DelaHaze has the energetic effect profile of a Haze sativa while still offering sizeable yields and a moderate flowering time. Mango and citrus notes express themselves loudly and bring a sweet overtone to the strain's earthy, spicy aroma. Staying true to its Haze genetics, this sativa delivers uplifting cerebral energy that fuels creativity, focus, and happiness, and then tapers into calm relaxation in time.",0,1,Darkmatter,United Kingdom,,
3.5gr x Morrocan Hash 3.5g,United Kingdom,TopCat,31.92,3.5g,ash,hybrid,4.5,"Relaxed,Happy,Uplifted,Euphoric,Sleepy","Pungent,Skunk,Spicy/Herbal","Ash is an indica-dominant hybrid cross between Afghan Haze and Afghan Skunk bred by Mr. Nice Seeds. These buds offer a fruity, berry aroma and effects that run the gamut between relaxing indicas and stimulating sativas. This strain's name, sometimes spelled A.S.H., is an acronym denoting its Afghani, Skunk, and Haze lineage. ",0,1,Darkmatter,United Kingdom,,
